  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568523275712,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   16,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568523407652,        180,        120,     14, "\_SB.ATKD.WMNB",             1445
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   16,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568523407658,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   16,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568523422852,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568523603450,      63780,          0,     19, "\_SB.PC00.GFX0._DOS",               93
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568523603455,      63780,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568523604520,      63780,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000010,                   13,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568539098721,      49695,          0,     19, "\_SB.PC00.GFX0._PS3",               93
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                   13,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568539098732,      49695,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568539099076,      30525,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   12,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553251025,        180,        120,     14, "\_SB.ATKD.WMNB",             1446
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   12,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553251031,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553257662,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   15,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553260324,        180,        120,     14, "\_SB.ATKD.WMNB",             1447
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   15,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553260331,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   15,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553270481,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   16,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553276775,        180,        120,     14, "\_SB.ATKD.WMNB",             1448
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   16,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553276783,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553282867,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553284008,        180,        120,     14, "\_SB.ATKD.WMNB",             1449
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553284012,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553286693,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553434291,        180,        120,     14, "\_SB.ATKD.WMNB",             1450
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553434297,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568553445086,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00001D78,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568563042031,        465,          0,     19, "\_SB.PC00.GFX0._PS0",               94
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568563042036,        465,          0,     19, "\_SB.PC00.GFX0._PS0", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568563042366,      30525,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568564156775,        465,          0,     19, "\_SB.PC00.GFX0._DOS",               94
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568564156781,        465,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568564160179,        465,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568576075963,      63795,          0,     19, "\_SB.PC00.I2C0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568576087194,      30525,          0,     19, "\_SB.PC00.I2C0._PS3", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000010,                   16,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568579643422,      49710,          0,     19, "\_SB.PC00.GFX0._PS3",               94
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                   16,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568579643429,      49710,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568579643815,      30525,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583209423,        180,        120,     14, "\_SB.ATKD.WMNB",             1451
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583209428,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583214986,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583216191,        180,        120,     14, "\_SB.ATKD.WMNB",             1452
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583216193,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583219875,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583220649,        180,        120,     14, "\_SB.ATKD.WMNB",             1453
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583220651,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583223707,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583224376,        180,        120,     14, "\_SB.ATKD.WMNB",             1454
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583224378,        180,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583228039,        180,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   13,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583355327,        195,        120,     14, "\_SB.ATKD.WMNB",             1455
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   13,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583355334,        195,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                   13,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568583369040,        195,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00001D78,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568602845517,        495,          0,     19, "\_SB.PC00.GFX0._PS0",               95
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568602845524,        495,          0,     19, "\_SB.PC00.GFX0._PS0", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568602845912,      30525,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603229547,        195,        120,     14, "\_SB.ATKD.WMNB",             1456
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603229555,        195,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603235697,        195,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603237699,        195,        120,     14, "\_SB.ATKD.WMNB",             1457
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603237706,        195,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603242796,        195,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603244168,        210,        120,     14, "\_SB.ATKD.WMNB",             1458
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603244172,        210,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603248533,        210,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603249527,        210,        120,     14, "\_SB.ATKD.WMNB",             1459
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603249531,        210,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603254753,        210,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603405081,        225,        120,     14, "\_SB.ATKD.WMNB",             1460
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603405090,        225,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603416865,        225,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603960113,        495,          0,     19, "\_SB.PC00.GFX0._DOS",               95
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603960121,        495,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00001D78,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568603961966,        495,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000014,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568619355236,      63795,          0,     19, "\_SB.PC00.GFX0._PS3",               95
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568619355241,      63795,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    9,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568619355571,      30525,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623241220,        225,        120,     14, "\_SB.ATKD.WMNB",             1461
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623241226,        225,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623245756,        225,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623247766,        240,        120,     14, "\_SB.ATKD.WMNB",             1462
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623247773,        240,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623253953,        240,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623255059,        240,        120,     14, "\_SB.ATKD.WMNB",             1463
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623255063,        240,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623259425,        240,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623260472,        240,        120,     14, "\_SB.ATKD.WMNB",             1464
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623260476,        240,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623264003,        240,        120,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623395491,        240,        120,     14, "\_SB.ATKD.WMNB",             1465
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623395505,        240,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568623407172,        240,        120,     14, "\_SB.ATKD.WMNB", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00000004, 0x00000010,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568642413395,      49710,          0,     19, "\_SB.PC00.GFX0._PS0",               96
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568642413401,      49710,          0,     19, "\_SB.PC00.GFX0._PS0", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568642413734,      30525,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,           23,          0,         16,          3,          0,        121, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568643253486,        255,        120,     14, "\_SB.ATKD.WMNB",             1466
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00000C64,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024568643253493,        255,        120,     14, "\_SB.ATKD.WMNB", "started ",                0
