  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029129686953,        450,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029129792208,       7245,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029129793058,       7245,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029145250764,       6015,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029145250904,        450,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029209363065,      31980,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029209364541,      31980,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029209364604,      31980,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029209366288,      31980,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029226176640,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029226178194,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029226178262,      32025,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029226179992,      32025,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230287912,   13790790,          0,     10, "\_GPE._L02", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230295869,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230303514,        450,          0,     10, "\_GPE._L02", "finished ",                2
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230303714,        450,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230304185,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230304436,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230304579,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._BIF", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230309528,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._BIF", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230310214,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230311774,      32025,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230311868,      32025,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230313673,      32025,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230314151,      32040,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230316589,      32040,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230316680,      32040,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029230318745,      32040,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00004A80,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029240456467,      19350,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00004A80,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029240457998,      19350,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00004A80,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029240458059,      19350,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00004A80,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029240459776,      19350,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029420517575,       7275,          0,     19, "\_SB.PC00.GFX0._PS0", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029420517870,        450,          0,     19, "\_SB.PC00.GFX0._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029420621990,       7275,          0,     19, "\_SB.PC00.GFX0._DOS", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029420622815,       7275,          0,     19, "\_SB.PC00.GFX0._DOS", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029431275129,      32085,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029431276872,      32085,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029431276960,      32085,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029431278926,      32085,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029436077864,       6015,          0,     19, "\_SB.PC00.GFX0._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029436077988,        450,          0,     19, "\_SB.PC00.GFX0._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x000016C0,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029604225494,      11145,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x000016C0,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029604227337,      11145,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x000016C0,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029604227423,      11145,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x000016C0,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029604229375,      11145,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654656275,   13831170,          0,     10, "\_GPE._L02", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    4,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654665806,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654673303,        450,          0,     10, "\_GPE._L02", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000022C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654673604,        450,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654673952,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654674108,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._STA", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654674183,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._BIF", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654678616,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._BIF", "finished ",                1
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654678687,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654680114,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654680201,      32250,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654681801,      32250,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654681994,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654683412,      32250,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654683446,      32250,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029654684536,      32250,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029664802687,      32265,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029664804292,      32265,          0,     24, "\_SB.PC00.LPCB.BAT0._BST", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029664804357,      32265,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x0000045C,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024029664806263,      32265,          0,     24, "\_SB.PC00.LPCB.ADP0._PSR", "finished ",                0
